,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges
6593,0,0,0,55,0,0,0,0,54.55
4408,1,0,1,72,1,1,0,2,71.45
832,1,0,1,70,1,0,0,1,74.1
3079,1,0,0,4,1,0,0,0,68.65
3462,0,0,0,7,1,1,1,0,85.2
5297,1,0,1,54,1,0,0,2,20.35
6166,1,0,1,31,1,1,1,0,104.2
54,1,1,1,60,1,0,0,1,74.85
4064,1,0,0,1,1,0,0,0,50.15
3451,0,1,0,65,1,0,1,1,70.95
1901,1,0,0,12,1,0,0,1,20.15
1481,0,0,1,72,0,0,0,2,65.1
4873,1,0,0,7,1,0,0,0,19.3
4895,1,1,0,44,1,0,1,0,85.15
4150,0,1,0,7,1,0,1,0,89.0
3335,0,0,0,12,1,1,0,0,25.0
4926,0,0,0,62,1,0,0,2,60.15
946,0,0,1,4,1,0,0,0,20.5
3293,1,0,0,5,1,1,0,0,64.0
2161,1,0,0,2,1,0,1,0,75.8
6816,0,0,0,1,1,0,1,0,70.3
5083,1,0,1,40,1,0,0,0,71.35
5961,1,0,0,1,0,0,0,0,35.9
3057,0,0,1,25,1,0,0,1,19.6
5490,0,0,0,6,1,0,0,0,55.7
768,0,0,0,41,1,0,1,0,74.25
6615,0,0,1,9,1,0,0,0,50.1
3495,0,1,0,1,1,1,1,0,75.35
285,1,0,0,22,1,1,1,1,76.0
6959,1,0,0,38,1,0,1,1,89.1
4524,0,0,0,23,1,1,1,0,99.25
6259,0,0,1,60,1,0,0,2,76.95
2332,1,0,0,47,1,0,0,1,66.05
2717,1,0,1,72,1,1,0,2,92.65
2079,0,0,1,70,1,1,1,0,106.05
3389,0,0,0,1,1,0,1,0,70.6
722,1,0,1,4,1,1,1,0,85.95
951,1,0,0,8,1,0,1,0,75.6
6135,0,0,1,71,1,1,1,2,114.0
2262,1,0,0,2,1,0,1,0,80.2
989,0,0,1,34,1,0,0,1,19.6
3212,0,0,0,40,1,0,1,0,80.0
1759,0,0,0,20,1,0,0,0,19.4
5781,1,0,0,27,1,0,1,0,89.2
4422,0,0,0,30,1,0,1,1,97.0
5479,1,0,0,9,1,0,1,0,69.05
1724,1,0,0,3,1,1,1,0,94.9
5182,0,0,0,12,1,1,0,1,24.95
341,1,0,0,71,1,1,0,2,85.75
3701,1,0,1,27,1,1,0,2,24.5
4243,1,0,1,40,1,0,0,0,64.1
688,0,0,0,52,0,0,0,1,30.1
3432,1,0,0,70,1,1,0,2,94.8
5203,0,0,1,3,1,0,0,0,70.7
4944,0,0,1,10,1,1,0,0,24.4
966,0,0,0,7,1,0,0,0,19.25
6644,0,0,0,61,1,1,1,1,96.5
6361,1,0,0,7,1,0,0,0,62.8
2203,0,0,1,72,1,1,1,1,104.9
2713,0,0,0,1,1,0,0,0,20.45
4757,0,0,0,1,1,1,0,0,60.1
5098,0,1,0,3,1,1,1,0,77.0
6198,0,0,1,25,1,1,0,2,25.5
6943,1,0,1,1,0,0,0,0,30.5
5280,1,0,1,33,1,1,0,1,79.15
3572,1,1,0,32,1,0,1,0,79.5
4805,0,0,1,52,1,1,0,2,24.55
5299,1,1,0,28,1,1,1,0,101.3
1990,1,1,0,16,1,1,1,0,84.75
4120,0,0,1,26,1,0,1,1,78.95
4759,0,0,0,1,1,0,1,0,78.95
5775,0,0,1,58,1,1,1,2,82.5
5298,1,1,0,60,1,1,1,0,105.9
6150,0,0,0,32,1,0,1,0,91.05
4971,1,0,0,18,1,0,0,0,19.55
6866,0,0,0,1,1,1,1,0,95.45
5034,1,1,1,48,0,0,0,1,29.9
3600,0,1,1,51,1,1,1,0,84.2
6424,1,0,0,72,0,0,0,2,54.2
7009,0,0,0,23,1,1,1,0,81.0
5803,0,0,0,5,1,1,1,0,81.3
385,0,1,0,11,1,0,0,0,19.95
6141,0,1,0,52,1,1,1,0,104.2
6426,1,0,0,41,1,0,0,1,50.05
536,1,0,0,63,1,1,1,0,81.55
6565,0,0,0,61,1,1,1,0,106.2
5032,1,0,0,12,1,1,1,0,89.15
4212,1,0,0,1,1,0,1,0,90.6
3507,0,0,0,4,1,0,0,0,19.75
201,1,0,0,14,1,0,1,0,80.05
1332,0,0,0,69,1,1,0,2,23.95
3502,0,0,0,44,0,0,0,1,54.0
2708,1,1,0,13,1,1,1,0,100.8
5031,0,0,1,9,1,0,1,0,101.5
4662,0,0,1,22,1,0,0,0,20.15
4021,1,0,1,1,1,0,0,0,20.5
1854,0,1,0,1,0,0,0,0,43.3
6290,1,0,0,71,1,1,1,2,93.7
2872,1,0,1,42,1,1,0,2,22.95
3030,0,0,0,1,1,0,1,0,79.55
1205,0,0,0,1,1,1,1,0,74.9
1645,1,1,0,42,1,1,1,0,84.65
3417,1,0,1,8,1,0,0,0,56.3
3476,0,1,0,65,1,1,1,1,100.75
5925,0,0,0,20,1,1,0,1,68.7
2861,1,0,0,1,1,0,1,0,81.95
1792,0,0,1,42,1,1,0,0,69.4
5526,0,0,1,51,1,1,0,1,23.95
3797,0,0,0,43,1,1,0,1,80.2
3368,1,0,0,46,1,1,1,1,94.15
3367,0,0,0,52,1,1,0,2,89.25
3533,1,0,0,10,1,0,0,1,19.8
6173,0,1,0,35,1,1,1,0,91.0
5109,0,0,1,66,1,0,0,2,65.85
3449,1,0,1,52,1,1,1,1,95.7
603,0,0,0,46,1,1,1,2,108.65
3056,0,0,1,50,1,1,0,2,70.5
6125,0,0,0,13,1,1,1,0,102.25
126,1,1,0,27,1,1,1,0,78.05
3876,0,0,0,22,1,1,1,0,100.65
2935,0,0,0,71,1,0,0,2,86.1
5443,0,0,0,26,1,0,0,0,45.45
4451,0,1,0,45,1,1,1,0,93.9
3531,1,0,0,16,1,0,0,1,19.35
2730,0,0,0,49,1,1,1,1,106.65
827,1,0,1,14,1,1,0,0,25.55
1639,0,1,0,17,1,0,0,0,45.05
984,1,0,1,72,1,1,0,2,23.75
3281,0,0,0,49,1,0,1,2,94.8
7000,1,0,0,67,1,0,0,1,20.55
2188,1,0,0,29,0,0,0,0,31.2
6483,0,0,1,13,1,0,1,0,97.0
2443,1,0,1,72,1,1,1,2,109.55
362,0,0,0,58,1,0,0,1,50.3
2349,0,0,1,72,1,1,1,2,90.45
345,1,1,0,1,1,1,1,0,72.1
814,0,1,0,5,1,0,0,0,20.05
4807,1,0,1,34,1,1,1,2,116.15
3205,1,0,1,72,1,1,1,2,117.6
6900,0,1,0,51,1,0,1,1,94.0
6746,1,0,1,4,1,0,0,0,56.5
3325,0,0,0,4,1,1,1,0,85.65
4106,1,1,0,24,1,1,1,0,93.55
6296,1,1,0,31,0,0,0,1,50.4
2116,0,0,0,1,1,1,0,0,54.35
1834,0,1,0,1,1,0,0,0,45.1
793,1,0,1,34,1,0,0,2,67.65
6968,1,1,0,22,1,1,1,0,74.4
2674,1,1,0,4,1,0,0,0,20.05
94,0,0,0,72,1,1,1,2,100.9
4225,0,0,0,8,1,0,0,0,20.25
3756,0,0,0,1,0,0,0,0,24.45
2891,1,0,0,1,1,0,1,0,79.7
2371,1,0,0,1,1,1,0,0,25.7
5831,1,0,0,9,1,0,1,0,90.8
6236,0,1,0,33,1,1,1,0,100.6
3228,0,0,1,53,1,1,1,1,105.25
6274,0,0,0,57,1,1,1,1,86.9
2853,1,0,0,60,1,1,1,1,79.2
6514,0,0,0,72,0,0,0,2,64.7
2912,0,1,0,32,1,1,1,0,93.5
1865,0,1,0,48,1,1,1,1,99.0
5754,1,0,1,22,1,0,0,0,19.05
4612,1,0,1,65,0,0,0,2,45.25
1857,1,0,0,65,1,0,0,2,58.9
2645,1,0,0,1,1,0,0,0,19.8
2243,1,1,0,66,1,1,1,0,100.8
5373,0,0,0,71,1,0,1,2,105.25
2336,0,0,0,17,1,0,1,0,70.4
950,0,1,0,2,1,0,0,0,44.95
3068,0,0,0,51,1,1,1,1,96.4
1120,0,0,0,20,1,0,1,0,70.55
2597,0,0,0,71,1,1,1,1,109.6
2204,0,0,1,67,1,1,1,1,111.3
419,1,1,0,1,1,0,1,0,75.3
922,0,0,0,16,1,1,1,0,75.4
1254,1,1,0,55,1,0,1,2,88.8
477,1,0,1,7,1,0,0,0,75.7
2035,1,0,1,43,1,0,0,0,63.95
6479,1,0,0,1,1,0,0,0,55.0
5788,1,0,0,4,0,0,0,0,25.15
5742,0,1,0,72,1,1,1,2,114.5
5567,1,1,0,49,1,1,1,1,103.0
1202,0,0,0,53,1,0,1,1,94.25
2626,1,0,0,60,0,0,0,1,50.05
5765,1,1,0,68,1,1,1,1,96.55
6775,0,1,0,57,1,1,0,2,79.75
1970,1,0,0,7,1,0,1,0,81.1
3110,1,0,0,1,1,0,0,0,19.1
4018,1,0,1,7,1,0,0,1,69.45
2151,0,0,0,68,1,1,0,2,24.15
3687,0,0,1,19,1,0,1,1,100.0
4916,1,0,0,2,1,1,1,0,79.55
1997,1,0,1,67,1,1,1,2,105.65
4033,0,0,1,67,1,0,0,1,60.05
6903,0,0,0,35,1,1,0,1,69.0
3054,1,0,1,67,1,1,1,1,106.6
1248,1,0,0,11,1,1,1,0,90.15
2192,0,1,0,56,1,0,0,2,85.65
2712,0,0,0,8,0,0,0,0,29.35
992,1,0,1,22,1,1,0,2,25.25
2190,0,0,0,71,1,1,0,2,84.2
4670,1,0,1,46,0,0,0,0,35.05
5142,1,0,0,66,1,1,1,1,104.55
3762,0,0,0,15,1,1,0,0,49.0
3597,0,0,0,25,1,0,1,0,95.7
4711,0,0,0,32,1,0,0,1,19.8
1318,0,0,0,8,1,0,0,0,66.7
1863,0,0,0,6,1,1,0,1,25.1
2343,1,0,0,3,1,0,0,0,46.1
2449,0,0,1,11,1,0,0,0,59.65
2136,0,0,1,15,1,1,1,0,91.0
1065,1,0,0,23,1,1,1,0,90.05
5868,1,0,0,1,1,0,0,0,44.0
6985,0,0,1,37,0,0,0,1,40.2
4227,0,0,1,69,1,0,0,2,80.65
2621,0,0,0,71,1,0,0,2,79.1
77,1,0,1,8,1,0,0,0,54.65
2898,1,0,0,6,0,0,0,2,63.4
4820,1,0,0,58,1,1,0,2,84.3
1314,1,0,1,39,1,1,1,1,89.55
6144,0,1,0,23,1,0,1,0,90.0
872,0,0,1,66,1,0,0,2,19.95
3850,0,0,0,51,1,0,0,2,83.25
5468,1,0,0,7,1,0,1,0,79.7
6730,0,0,1,15,1,0,0,1,19.65
2965,0,0,0,51,1,1,1,0,80.0
3391,0,0,0,4,1,0,0,0,19.0
5415,1,0,0,18,1,1,0,0,50.3
2560,0,0,0,46,1,1,1,0,93.7
6894,0,1,0,3,1,1,1,0,105.9
2635,0,0,0,63,1,1,0,2,25.25
5256,0,0,1,52,1,1,1,2,96.25
3530,1,0,0,17,1,1,0,0,69.0
375,1,0,0,43,1,1,0,1,85.1
1908,0,0,0,69,1,0,0,2,19.95
4429,1,0,1,70,1,1,0,2,79.7
6104,1,0,0,4,1,1,0,1,23.9
6153,0,0,1,60,1,0,0,2,20.95
4027,1,0,0,20,0,0,0,0,24.45
1604,0,0,1,69,1,1,1,1,95.75
1118,1,0,1,48,1,1,1,0,105.25
3677,1,0,0,1,0,0,0,0,30.55
3490,0,0,1,8,1,0,0,0,51.05
6845,0,1,0,1,1,0,0,0,45.85
2958,1,0,0,1,1,0,0,0,19.55
1994,0,0,0,22,1,0,0,1,19.6
6980,0,1,0,16,0,0,0,0,39.0
6118,0,0,0,72,1,1,1,2,118.2
2376,0,0,0,11,1,0,0,1,61.25
6445,0,0,0,4,1,1,1,0,90.65
1342,1,0,0,8,1,0,0,2,20.0
320,1,1,0,54,1,1,0,1,82.45
1619,0,0,0,69,1,1,0,2,81.5
3713,0,1,0,46,1,0,1,0,80.4
6442,1,0,1,67,1,0,0,1,50.55
2060,0,0,1,71,1,1,0,2,90.35
2219,0,1,0,20,1,0,1,0,89.95
1673,1,0,0,41,1,1,1,0,113.6
260,0,1,0,3,0,0,0,0,41.15
6212,0,0,0,15,0,0,0,1,50.75
2039,0,0,0,22,1,1,1,0,79.35
4785,0,0,0,18,1,1,1,0,80.65
901,1,0,0,9,1,1,1,0,98.3
3744,0,0,0,26,1,0,1,1,75.5
2026,0,1,0,71,1,1,1,1,105.75
4234,1,0,0,16,1,0,0,1,19.05
1917,1,1,0,72,1,1,0,2,89.1
1828,0,0,0,42,1,1,0,1,25.05
1573,0,0,1,47,1,0,1,1,96.1
4415,0,0,0,66,1,1,0,2,66.1
4749,0,0,0,5,1,0,0,0,49.2
6174,0,0,0,4,0,0,0,0,29.65
4654,1,0,1,42,1,0,0,1,19.05
4208,0,0,0,69,0,0,0,1,60.8
4627,0,0,0,60,1,1,1,1,116.6
224,1,0,0,12,1,0,0,1,19.35
723,0,0,0,3,1,0,0,0,45.35
6312,0,0,0,54,1,0,1,1,105.4
1141,0,0,1,6,1,0,0,0,20.2
5529,0,0,0,2,1,0,0,0,20.05
5764,0,1,0,57,1,1,1,2,93.75
5554,1,0,0,63,1,0,0,2,20.6
6676,1,0,1,41,1,1,1,0,94.3
2762,0,0,0,25,1,0,1,2,99.3
846,1,0,0,65,1,0,0,2,84.85
4289,1,0,0,54,1,0,0,2,20.1
5560,0,0,0,61,1,0,1,0,94.15
5042,0,0,1,19,1,0,0,1,19.8
2551,1,0,0,12,1,0,0,0,19.45
5725,1,0,1,18,1,1,0,2,24.65
2928,0,0,1,68,1,0,1,2,95.1
117,1,0,1,10,1,1,1,0,100.25
645,0,1,0,20,1,1,1,0,94.55
5966,0,0,0,42,1,1,1,0,99.45
3,0,0,0,45,0,0,0,1,42.3
4170,0,0,0,72,1,1,1,2,115.15
5851,1,1,0,35,1,1,1,1,110.8
467,0,0,1,72,1,1,1,1,89.7
5,1,0,0,8,1,1,1,0,99.65
5342,1,0,0,37,1,0,0,0,64.75
919,1,0,0,21,1,0,1,1,104.55
2595,1,0,0,71,1,1,0,2,80.45
4324,0,0,0,40,1,0,0,0,67.45
1063,0,0,0,10,1,0,0,0,62.25
2590,1,1,0,25,1,0,1,0,88.4
242,1,0,1,41,1,0,0,1,74.7
6126,0,1,0,19,1,0,1,0,95.9
1160,1,1,0,23,1,0,1,0,95.1
2870,0,0,0,57,1,1,1,2,107.95
3735,1,0,0,2,1,1,1,0,84.05
6436,1,0,0,70,1,0,0,2,79.6
2397,0,0,0,1,1,0,1,0,88.35
3517,0,0,0,70,1,0,1,1,109.5
3421,1,0,0,72,1,1,1,2,97.0
2563,0,1,0,25,1,1,1,0,105.95
5622,0,0,0,23,1,1,1,0,104.05
1605,0,0,0,65,1,0,0,2,19.55
6788,0,0,1,25,1,0,0,0,20.8
2324,1,1,0,15,1,1,1,0,83.05
2709,0,1,0,41,0,0,0,0,53.95
6663,1,0,0,1,1,0,0,0,54.65
1312,0,0,0,48,1,1,0,1,70.95
3448,0,0,1,4,1,0,0,0,61.45
3812,0,0,0,17,1,0,0,1,19.65
6544,1,1,0,42,1,1,1,0,104.75
2362,0,0,1,49,0,0,0,0,39.2
1975,0,0,0,21,1,0,0,2,19.6
3514,0,0,1,60,1,1,1,2,110.6
1761,0,0,0,58,1,1,0,2,24.45
5401,0,0,0,31,1,0,0,2,20.45
2739,1,0,0,61,1,1,1,1,101.15
5637,0,0,1,64,1,1,1,1,90.25
6553,1,0,1,61,0,0,0,2,61.45
2472,0,0,0,67,1,1,0,2,70.9
4007,0,0,0,55,1,1,0,2,25.7
4718,1,0,0,20,1,0,0,1,20.0
1493,0,0,0,11,1,0,1,0,79.5
4206,1,0,1,72,1,1,1,2,116.8
2158,1,0,1,57,1,1,0,2,84.5
1169,0,1,0,70,0,0,0,1,44.05
6355,1,0,0,68,1,1,1,2,110.25
232,0,0,0,1,1,0,1,0,84.6
66,0,0,0,47,1,1,1,1,78.9
1603,1,0,0,15,1,1,0,0,64.65
3283,1,0,1,69,1,0,0,1,20.35
3596,1,0,0,3,1,0,0,0,55.35
4632,1,0,1,1,1,0,0,0,19.45
125,0,0,0,33,1,0,1,2,88.95
5350,0,0,1,53,1,1,0,2,69.7
1296,1,1,0,20,1,0,1,0,80.7
1976,0,1,0,1,1,1,1,0,93.55
6356,0,0,0,10,1,0,1,1,98.9
6307,1,0,0,32,1,0,0,0,19.9
2075,0,1,0,56,1,1,1,0,101.05
4580,1,0,0,71,1,0,0,2,19.1
5750,1,1,0,13,1,0,1,0,70.15
6645,1,0,0,2,1,0,0,0,20.1
3086,0,0,0,17,1,1,1,0,95.65
6106,0,0,0,2,1,0,0,0,55.1
3345,1,0,0,72,1,1,1,1,101.35
6285,0,0,0,26,0,0,0,1,54.55
5870,0,0,1,5,1,1,0,0,25.9
2797,0,0,0,3,1,1,1,0,100.95
918,1,0,0,26,1,1,1,0,80.7
1646,1,0,1,59,1,1,0,1,65.5
5122,1,0,1,27,1,0,0,0,49.85
5126,0,0,0,57,1,1,1,0,103.05
4978,1,0,0,1,1,0,0,0,44.1
5431,1,0,0,37,1,0,0,1,19.8
4621,1,0,0,6,1,0,0,0,49.45
364,0,0,0,18,1,0,1,0,75.9
3287,0,0,1,19,1,1,1,1,100.95
2125,1,0,1,67,1,1,0,2,75.5
4123,0,1,0,34,1,0,1,0,71.55
4569,1,0,0,22,1,0,0,0,48.8
525,0,0,0,52,1,0,1,1,91.25
4821,0,0,0,56,0,0,0,1,54.05
55,0,1,0,18,1,1,1,0,95.45
638,0,1,1,56,1,1,1,1,104.55
302,0,0,0,4,1,0,1,0,90.4
2766,1,0,0,64,1,1,1,1,115.0
5811,0,0,0,61,1,1,0,2,80.9
1276,1,1,0,71,1,0,1,2,99.4
6591,0,0,0,2,1,0,1,0,69.8
4720,0,1,0,64,1,1,1,1,102.1
2055,0,0,0,45,1,1,1,0,108.45
5376,0,0,0,18,1,1,0,1,23.75
5145,0,0,1,66,1,1,0,1,25.7
4432,0,0,0,37,0,0,0,2,40.55
3644,0,0,1,39,1,1,0,2,25.0
4143,0,0,0,25,1,1,1,0,84.8
2878,0,0,0,22,1,0,1,0,87.0
4202,0,0,0,10,1,0,0,1,19.6
5175,1,0,0,20,1,0,0,1,20.35
2286,0,1,0,8,1,0,0,0,64.4
2261,1,0,0,49,1,1,0,0,52.15
5240,1,1,0,65,1,0,1,2,105.85
2296,0,1,0,1,1,0,0,0,45.2
5932,0,0,0,5,1,0,1,0,94.45
1753,1,1,0,72,1,1,1,2,96.6
5197,1,0,0,72,1,1,1,2,110.15
1968,1,0,0,53,1,0,1,1,100.3
6113,0,0,0,21,1,1,1,0,75.3
3117,1,1,1,70,1,1,1,1,107.9
2393,1,0,1,33,1,1,1,1,103.7
523,1,0,0,23,1,1,1,0,75.6
5524,0,0,1,45,1,0,0,2,54.65
3900,1,0,1,35,1,0,0,1,19.65
6558,0,0,0,16,1,0,0,0,20.25
4699,1,0,0,49,1,1,1,2,106.65
5585,0,0,0,1,1,0,0,0,19.3
6208,0,0,0,61,1,1,0,2,80.8
3122,0,1,1,68,1,0,0,1,19.5
4156,0,0,0,1,1,0,0,0,19.75
1969,1,0,0,60,0,0,0,2,53.6
671,0,0,1,53,1,1,0,2,25.55
4188,1,1,0,28,1,1,1,0,103.3
666,1,0,0,2,1,0,1,0,69.65
6096,1,1,0,1,1,0,1,0,70.2
1887,1,0,0,16,1,1,1,0,72.65
3266,1,0,1,72,1,0,0,2,20.1
280,1,0,0,6,1,0,0,0,55.15
1719,0,0,0,3,1,0,1,0,107.95
2947,0,0,1,49,1,0,1,0,90.4
4455,1,0,0,1,1,0,0,0,50.45
899,0,0,0,50,1,1,1,0,94.4
6031,1,1,1,12,0,0,0,0,29.3
6822,0,1,0,32,1,0,1,0,80.3
6090,0,0,1,68,1,0,1,2,103.25
760,0,0,0,1,1,0,0,0,20.8
1906,0,0,0,40,0,0,0,1,36.0
4042,0,0,0,5,1,0,0,0,51.35
3823,0,0,0,72,1,1,0,2,78.85
4138,1,0,0,1,1,0,1,0,85.45
3818,1,0,0,58,1,1,1,2,109.1
4300,1,0,0,24,1,1,0,1,24.6
5569,1,1,0,3,1,0,1,0,83.9
2593,1,0,1,62,1,0,0,2,20.3
4164,0,0,1,72,1,1,1,2,110.9
3031,1,1,0,50,1,0,1,0,71.05
5971,0,0,1,66,1,0,0,2,20.0
3579,0,0,1,40,1,1,1,0,81.2
2832,0,0,0,40,1,1,0,1,70.75
5449,0,0,1,67,1,0,1,2,103.15
3472,1,1,0,56,1,1,1,0,104.75
137,1,0,1,64,1,0,0,2,20.2
4892,0,1,0,20,1,1,1,0,84.35
2180,0,1,0,71,1,0,1,2,95.5
2128,0,0,1,41,1,1,0,0,74.55
3177,0,0,1,72,0,0,0,2,48.9
4854,0,0,1,18,0,0,0,1,46.4
4637,0,1,0,71,1,0,0,1,71.0
5115,0,0,0,46,1,0,0,2,65.65
6136,1,0,1,46,1,0,0,2,20.25
4261,0,0,0,57,1,0,0,1,54.65
4344,1,0,0,68,1,1,0,2,80.65
1331,1,0,0,1,0,0,0,0,25.15
2017,0,0,0,38,1,0,0,2,20.4
4542,1,1,0,32,1,1,1,0,79.3
2482,1,0,0,2,1,0,0,0,45.0
1358,0,0,0,10,1,0,1,0,70.15
1329,1,0,0,72,1,0,0,2,19.4
6935,1,0,1,65,1,1,1,2,110.8
2150,0,0,0,21,1,1,1,0,84.1
4530,1,0,0,67,1,0,0,2,19.65
2122,1,0,0,12,1,1,0,1,75.85
4673,1,1,0,25,1,1,1,0,102.8
3981,1,1,0,8,1,1,1,0,85.2
1252,0,0,0,1,1,0,0,0,19.45
3278,1,0,1,65,1,1,0,2,79.4
3374,1,1,0,2,1,0,0,0,54.85
2814,1,0,1,62,0,0,0,2,48.7
4719,0,0,0,36,1,1,1,0,84.9
1848,1,0,0,38,1,0,0,1,19.3
4858,0,0,1,57,1,0,0,1,59.6
3037,0,0,0,32,1,0,0,1,20.35
388,0,0,0,44,1,1,1,0,90.4
235,0,0,0,2,1,1,0,0,54.4
1077,1,0,0,41,1,1,1,0,114.5
1984,1,0,1,14,1,1,1,0,90.9
4363,1,0,0,56,1,1,1,0,85.6
3962,1,1,0,7,1,1,1,0,84.55
770,0,0,0,11,1,0,0,0,20.45
2165,1,0,0,13,1,0,0,1,20.2
4533,1,0,0,71,1,1,1,2,105.15
673,0,0,0,22,1,1,0,0,24.85
249,0,0,0,42,1,1,1,1,99.0
1574,1,0,1,15,1,0,0,1,19.65
3419,0,0,1,69,1,0,1,2,92.15
2081,1,0,1,23,1,0,1,0,75.3
1823,0,0,0,19,1,0,1,0,73.85
6511,1,0,1,63,1,0,0,2,50.65
6729,0,0,1,68,1,0,0,2,72.95
4544,0,0,0,1,1,0,1,0,80.55
5565,1,0,0,18,0,0,0,0,39.05
716,1,0,0,71,0,0,0,2,58.25
6276,1,0,1,15,1,0,0,1,20.35
6568,0,0,1,8,1,0,0,2,19.7
2048,0,1,0,21,1,0,1,0,96.8
5997,1,0,0,6,1,1,1,0,89.75
5264,0,1,0,69,0,0,0,1,29.8
4178,0,0,1,68,0,0,0,2,56.4
4809,1,0,0,1,1,0,0,0,20.3
2724,0,0,1,62,1,0,0,1,19.95
6391,0,0,1,38,1,1,0,1,78.95
1460,0,0,0,5,1,1,1,0,85.3
5989,0,1,0,3,1,1,1,0,94.6
1668,1,0,0,45,1,1,1,0,115.65
2756,1,0,0,1,1,0,0,0,20.95
2000,1,1,0,9,1,0,1,0,75.5
4571,1,0,0,20,1,0,1,0,69.8
4613,1,1,0,54,1,1,1,0,79.5
404,0,0,0,20,1,0,0,2,19.7
384,0,0,0,48,1,1,1,2,108.1
6319,0,1,0,54,0,0,0,0,24.95
2152,1,0,0,1,1,1,0,0,50.1
1633,1,0,0,1,1,0,0,0,43.8
6449,0,0,0,1,1,0,0,0,19.55
5580,0,0,0,48,1,0,0,1,19.95
4784,1,0,0,1,1,0,0,0,19.55
3925,1,0,0,37,1,1,0,1,72.1
5336,0,0,0,1,1,0,0,0,19.1
4158,0,0,1,39,1,1,0,2,25.2
4948,1,0,0,4,1,0,0,0,55.5
5898,1,0,1,33,1,1,0,1,24.15
5358,0,0,0,18,1,0,0,0,19.25
223,0,0,0,4,1,0,0,0,50.05
2193,0,0,1,56,1,0,0,1,21.2
3136,1,0,0,17,1,0,1,0,70.0
4469,0,0,0,50,1,0,1,1,90.1
1824,0,0,1,72,1,0,0,2,20.3
6467,0,0,0,10,1,1,1,0,75.05
5124,1,0,1,25,1,0,0,2,20.1
4972,1,0,0,71,1,1,0,2,25.05
797,1,0,1,20,1,1,0,0,25.55
2871,0,0,0,14,1,1,1,0,86.1
9,0,0,1,62,1,0,0,1,56.15
1944,0,0,1,8,0,0,0,0,25.5
1838,0,1,0,54,1,1,1,0,90.05
4804,1,0,0,61,1,1,1,1,118.6
255,1,0,1,67,0,0,0,2,59.55
5713,0,1,0,49,1,1,0,2,81.35
4485,0,0,0,66,1,1,0,2,91.7
6342,0,0,0,47,1,1,1,0,104.1
1581,0,0,0,21,0,0,0,0,36.0
2956,0,0,0,51,1,0,1,0,99.0
924,1,1,0,22,1,0,1,0,81.7
6233,0,0,0,3,1,0,0,0,20.7
2508,1,0,0,64,1,1,1,2,110.5
6132,1,0,0,67,0,0,0,0,53.4
5024,0,0,0,72,1,1,0,2,25.4
5320,0,0,1,37,1,0,0,2,61.45
6042,1,1,0,37,1,0,0,1,19.6
3775,0,1,0,41,1,1,1,0,98.4
4835,0,0,0,65,1,1,1,0,104.25
4136,0,0,0,47,1,0,0,1,19.9
4964,1,0,0,26,1,1,1,0,74.95
2779,0,0,0,9,1,1,1,0,85.35
539,1,0,1,60,1,0,0,2,80.6
2745,0,1,0,1,1,1,1,0,86.05
6326,1,0,0,62,0,0,0,2,43.6
6428,1,0,0,6,1,0,1,0,69.25
5467,1,0,0,53,1,1,1,1,98.6
1145,1,0,0,32,1,0,1,0,75.5
5127,0,0,0,67,1,1,1,1,118.35
4468,1,0,0,15,1,1,0,0,25.4
667,0,0,0,49,0,0,0,0,30.2
3019,1,0,1,22,1,0,0,0,55.15
357,0,0,0,64,1,1,1,2,105.25
5063,0,0,0,21,1,1,1,0,82.35
2831,1,1,0,12,1,1,1,0,98.1
2783,1,0,0,43,1,1,1,0,94.1
1353,0,0,1,66,1,0,0,1,20.35
5131,1,0,0,44,1,1,1,0,96.1
470,1,1,0,17,1,0,0,1,20.65
2703,1,0,0,1,1,1,0,0,50.1
3330,0,1,0,51,1,1,1,0,97.8
3637,0,0,0,9,1,0,0,0,20.25
1396,1,0,0,64,1,1,1,1,100.05
3584,0,0,0,8,1,0,1,0,75.0
6336,0,0,1,57,1,1,1,0,74.3
5262,1,0,0,59,1,1,0,1,68.7
5645,0,0,0,64,1,1,0,1,66.15
3376,1,0,1,1,1,0,0,0,19.4
1256,1,0,1,72,1,1,0,2,85.9
6190,0,0,0,1,1,0,1,0,80.5
3512,0,1,0,51,1,1,0,1,25.0
5651,1,0,0,42,1,1,1,0,84.3
5778,1,0,0,1,1,0,0,0,20.3
1250,1,0,0,56,1,1,1,2,103.2
5795,0,0,0,39,1,1,1,0,106.4
5348,0,0,1,25,0,0,0,1,40.65
6763,0,1,1,71,1,1,0,1,72.9
4298,0,0,0,10,1,0,0,0,46.0
3284,0,0,0,40,1,1,1,0,84.9
2933,0,0,1,68,1,1,0,2,24.0
4175,0,0,1,61,1,0,0,1,20.4
5268,0,0,1,69,1,1,0,2,86.9
4910,1,0,0,30,1,0,0,1,85.35
1852,0,0,0,1,1,0,0,0,46.2
6583,1,0,0,22,1,0,0,1,19.25
6851,0,0,1,38,1,1,1,2,94.9
2105,1,0,0,3,1,1,1,0,75.25
133,0,0,0,1,0,0,0,0,35.45
5236,0,0,0,41,1,0,1,1,89.55
5029,1,0,0,7,1,0,0,0,50.3
928,1,0,1,68,1,1,1,2,103.75
823,0,0,0,5,1,0,0,0,63.95
